Timestamp (ms),Temperature (°C)
1808991.0,48.4
1809297.0,48.39
1809603.0,48.4
1809909.0,48.4
1810215.0,48.4
1810521.0,48.39
1810827.0,48.39
1811133.0,48.38
1811439.0,48.39
1811745.0,48.38
1812051.0,48.38
1812357.0,48.38
1812663.0,48.37
1812969.0,48.37
1813275.0,48.37
1813581.0,48.37
1813887.0,48.36
1814193.0,48.37
1814499.0,48.36
1814805.0,48.36
1815111.0,48.36
1815417.0,48.37
1815723.0,48.37
1816029.0,48.37
1816335.0,48.37
1816641.0,48.37
1816947.0,48.36
1817253.0,48.36
1817559.0,48.37
1817865.0,48.36
1818171.0,48.36
1818477.0,48.37
1818783.0,48.36
1819089.0,48.37
1819395.0,48.35
1819701.0,48.35
1820007.0,48.37
1820313.0,48.36
1820619.0,48.35
1820925.0,48.36
1821231.0,48.36
1821537.0,48.36
1821843.0,48.36
1822149.0,48.35
1822455.0,48.36
1822761.0,48.36
1823067.0,48.35
1823373.0,48.35
1823679.0,48.36
1823985.0,48.36
1824291.0,48.35
1824597.0,48.35
1824903.0,48.35
1825209.0,48.36
1825515.0,48.35
1825821.0,48.35
1826127.0,48.35
1826433.0,48.35
1826739.0,48.35
1827045.0,48.36
1827351.0,48.35
1827657.0,48.35
1827963.0,48.35
1828269.0,48.36
1828575.0,48.35
1828881.0,48.34
1829187.0,48.35
1829493.0,48.34
1829799.0,48.35
1830105.0,48.34
1830411.0,48.35
1830717.0,48.34
1831023.0,48.35
1831329.0,48.34
1831635.0,48.34
1831941.0,48.34
1832247.0,48.33
1832553.0,48.34
1832859.0,48.33
1833165.0,48.33
1833471.0,48.33
1833777.0,48.33
1834083.0,48.33
1834389.0,48.33
1834695.0,48.32
1835001.0,48.32
1835307.0,48.32
1835613.0,48.31
1835919.0,48.32
1836225.0,48.32
1836531.0,48.31
1836837.0,48.31
1837143.0,48.32
1837449.0,48.31
1837755.0,48.32
1838061.0,48.33
1838367.0,48.31
1838673.0,48.32
1838979.0,48.32
1839285.0,48.33
1839591.0,48.33
1839897.0,48.32
1840203.0,48.31
1840509.0,48.32
1840815.0,48.31
1841121.0,48.32
1841427.0,48.31
1841733.0,48.31
1842039.0,48.3
1842345.0,48.3
1842651.0,48.3
1842957.0,48.31
1843263.0,48.3
1843569.0,48.3
1843875.0,48.3
1844181.0,48.3
1844487.0,48.3
1844793.0,48.3
1845099.0,48.31
1845405.0,48.3
1845711.0,48.3
1846017.0,48.3
1846323.0,48.3
1846629.0,48.3
1846935.0,48.29
1847241.0,48.29
1847547.0,48.29
1847853.0,48.29
1848159.0,48.3
1848465.0,48.29
1848771.0,48.29
1849077.0,48.29
1849383.0,48.3
